graham_immunityaura_purple,"Вы чувствуете себя сильнее против ближнего боя...",,,,,,,,,,,,
graham_immunityaura_none1,"Ваша головная боль исчезает, но...",,,,,,,,,,,,
graham_immunityaura_none2,"Ничего не изменилось. Вы чувствуете, что магия словно угасла.",,,,,,,,,,,,
graham_item_fireplace,"Костер",,,,,,,,,,,,
graham_materialist,"- Ваша скорость накопления маны была пассивно увеличена!",,,,,,,,,,,,
graham_perk_unlock,"*--Вы разблокировали новый перк!--*",,,,,,,,,,,,
graham_perk_unlock_sheep,"Богохульное искусство полиморфа взывает к вам...",,,,,,,,,,,,
graham_perk_unlock_hunger,"Вы привязались к Голоду как его хозяин...",,,,,,,,,,,,
graham_perk_unlock_robot,"Вы внезапно осознали новое применение своим владениям...",,,,,,,,,,,,
graham_perk_unlock_lucky,"Вы чувствуете искушение полагаться на удачу еще чуть-чуть...",,,,,,,,,,,,
graham_perk_unlock_tech,"Вредоносные технологии чувствуют себя более естественно в ваших руках...",,,,,,,,,,,,
graham_perk_unlock_immunity,"Вы чувствуете себя более готовым адаптироваться к окружающей обстановке...",,,,,,,,,,,,
graham_perk_unlock_blood,"Вы чувствуете, как жадность на мгновение овладевает вами...",,,,,,,,,,,,
graham_hungered,"Ваше любопытство вознаграждено...?",,,,,,,,,,,,
graham_hungered2,"Голод притворно улыбается. Кажется, он рад, что вы снова вызвали его.",,,,,,,,,,,,
graham_hungered3,"Ваше тело разрывается!",,,,,,,,,,,,
graham_hungered4,"Вы подчинили этот мир Голоду и оставили его, чтобы перейти к следующему...",,,,,,,,,,,,
graham_bloodied_01,"Твоя кровь горяча...!",,,,,,,,,,,,
graham_bloodied_02,"Твоя кровь холодна...!",,,,,,,,,,,,
graham_bloodied_03,"Твое сердце бьется быстрее...!",,,,,,,,,,,,
graham_bloodied_04,"Вы видите вещи более ясно...!",,,,,,,,,,,,
graham_bloodied_05,"У вас звенит в ушах...!",,,,,,,,,,,,
graham_bloodied_06,"Ваше тело жжет...!",,,,,,,,,,,,
graham_bloodied_07,"Боги благоволят твоей жажде крови...!",,,,,,,,,,,,
graham_bloodied_08,"Эта резня приносит удовлетворение...!",,,,,,,,,,,,
graham_bloodied_09,"Твоя кровь чувствует себя обогащенной...!",,,,,,,,,,,,
graham_bloodied_desc,"Ваша жертва была принята.",,,,,,,,,,,,
graham_log_guard_1,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_2,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_3,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_4,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_5,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_6,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_7,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_8,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_9,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_10,"Вы непобедимы ненадолго! Сходите с ума!",,,,,,,,,,,,
graham_log_guard_11,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_12,"Вы непобедимы ненадолго! Урааааа!",,,,,,,,,,,,
graham_log_guard_13,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_14,"Вы непобедимы ненадолго! Приветик!",,,,,,,,,,,,
graham_log_guard_15,"Вы непобедимы ненадолго!",,,,,,,,,,,,
graham_log_guard_16,"Вы непобедимы ненадолго! Убить убить убить!",,,,,,,,,,,,
graham_log_guard_17,"Ты знаешь, что делать - иди и возьми их!",,,,,,,,,,,,
graham_log_guard_18,"Используйте свою неуязвимость с толком! Сбросьте с себя заботы!",,,,,,,,,,,,
graham_log_guard_19,"Вы непобедимы! Прыгните в кислоту или лаву! Только не в полиморфин.",,,,,,,,,,,,
graham_log_guard_20,"Вот несколько кадров-неуязвимости. Надеюсь, они сохранят вам жизнь!",,,,,,,,,,,,
graham_log_guard_21,"Непобедимость! Для тебя! Она твоя, мой друг!",,,,,,,,,,,,
graham_log_guard_22,"Эй, ты много исследуешь! Отличная работа. Возьми немного неуязвимости.",,,,,,,,,,,,
graham_log_guard_23,"Вы несокрушимы ненадолго!",,,,,,,,,,,,
graham_log_guard_24,"Вы неуязвимы на короткое время!",,,,,,,,,,,,
graham_log_guard_25,"Вы непобедимы на короткое время!",,,,,,,,,,,,
graham_log_guard_26,"Вы неотразимы ненадолго...?",,,,,,,,,,,,
graham_log_guard_27,"У меня заканчиваются синонимы к слову 'непобедимый'.",,,,,,,,,,,,
graham_log_guard_28,"Вы непобедимы ненадолго! ...А нужна ли она вам вообще в этот момент?",,,,,,,,,,,,
graham_log_guard_29,"Вы непобедимы ненадолго! Я собираюсь начать зацикливать свой диалог.",,,,,,,,,,,,
graham_log_guard_30,"Вы непобедимы ненадолго!",,,,,,,,,,,,
DUMMY_LINE,,,,,,,,,,,,,
NEW TRANSLATIONS SINCE 1.5,,,,,,,,,,,,,
PERKS,,,,,,,,,,,,,
perkname_graham_robot,"Техническое мастерство",,,,,,,,,,,,
perkdesc_graham_robot,"Подняв сердце, вы можете создать несколько временных роботов, которые будут сражаться вместе с вами!",,,,,,,,,,,,
perkname_graham_magicskin,"Магическая кожа",,,,,,,,,,,,
perkdesc_graham_magicskin,"Вы получаете бонусный перк в будущих Священных горах, но становитесь ужасно проклятым...",,,,,,,,,,,,
perkname_graham_death,"Гибель",,,,,,,,,,,,
perkdesc_graham_death,"Вы мгновенно умираете, когда у вас меньше 20 % здоровья, но начинаете следующий забег с +50 максимальными HP и дополнительным перком.",,,,,,,,,,,,
perkname_graham_blindspot,"Слепая зона",,,,,,,,,,,,
perkdesc_graham_blindspot,"Вы можете ясно видеть в большом кольце вокруг себя, и у вас есть иммунитет к слепоте.",,,,,,,,,,,,
perkname_graham_refresher,"Освежающее разнообразие",,,,,,,,,,,,
perkdesc_graham_refresher,"Освежители заклинаний могут породить несколько случайных заклинаний вместо того, чтобы освежить ваши заклинания.",,,,,,,,,,,,
perkname_graham_alliance,"Непростой союз",,,,,,,,,,,,
perkdesc_graham_alliance,"Ваши снаряды будут временно очаровывать врагов, если у вас меньше 20% здоровья.",,,,,,,,,,,,
perkname_graham_lukkimount,"Питомец Лукки",,,,,,,,,,,,
perkdesc_graham_lukkimount,"Призывается дружественный ездовой-паук, чтобы помочь вам.",,,,,,,,,,,,
perkname_graham_wandkick,"Удар ногой",,,,,,,,,,,,
perkdesc_graham_wandkick,"Удар ногой по палочке мгновенно снимет все ее заклинания.",,,,,,,,,,,,
perkname_graham_repossession,"Повторное владение",,,,,,,,,,,,
perkdesc_graham_repossession,"Когда враг умирает, его существующие снаряды становятся дружественными.",,,,,,,,,,,,
perkname_graham_fortuneteller,"Предсказатель судьбы",,,,,,,,,,,,
perkdesc_graham_fortuneteller,"Когда вы стоите на месте, вы можете заплатить золото, чтобы призвать бросаемый хрустальный шар.",,,,,,,,,,,,
perkname_graham_straw,"Глупая соломинка",,,,,,,,,,,,
perkdesc_graham_straw,"Когда вы держите зелье, удобная соломинка дает вам дополнительную возможность дотянуться до него!",,,,,,,,,,,,
perkname_graham_betrayal,"Фокус предательства",,,,,,,,,,,,
perkdesc_graham_betrayal,"Смерть врага, вызванная другими врагами, всегда засчитывается как убийство с помощью трюка и дает двойное количество золота.",,,,,,,,,,,,
perkname_graham_extraslots,"Вместимость жезла +",,,,,,,,,,,,
perkdesc_graham_extraslots,"Вместимость всех жезлов случайным образом увеличивается или уменьшается на 4 единицы, не обращая внимания на колпачки.",,,,,,,,,,,,
perkname_graham_buyback,"Выкуп (одноразовый)",,,,,,,,,,,,
perkdesc_graham_buyback,"Все заклинания в вашем инвентаре дублируются, но вы должны приобрести оба заклинания снова!",,,,,,,,,,,,
perkname_graham_sheepification,"Овцефикация",,,,,,,,,,,,
perkdesc_graham_sheepification,"Выстрелив снарядом, вы можете выпустить вместе с ним полиморфный снаряд.",,,,,,,,,,,,
SPELLS,,,,,,,,,,,,,
graham_name_manaheartbreak,"Разрыв сердца маны",,,,,,,,,,,,
graham_desc_manaheartbreak,"Мгновенно добавляет 240 маны к палочке, но временно уменьшает ее максимальное количество маны на 60",,,,,,,,,,,,
graham_name_muddle_bud,"Мутный бутон",,,,,,,,,,,,
graham_desc_muddle_bud,"Странный цветок, заставляющий врагов путать друзей с врагами",,,,,,,,,,,,
graham_name_false_swipe,"Ложный взмах",,,,,,,,,,,,
graham_desc_false_swipe,"Снаряд, который наносит большой урон, но не может убить",,,,,,,,,,,,
graham_name_rollout,"Перекат",,,,,,,,,,,,
graham_desc_rollout,"Мощный каменный шар, который переносит вас внутрь себя",,,,,,,,,,,,
graham_name_circle_translocation,"Круг транслокации",,,,,,,,,,,,
graham_desc_circle_translocation,"Поле фазовой магии",,,,,,,,,,,,
graham_name_willowisp,"Блуждающий огонь",,,,,,,,,,,,
graham_desc_willowisp,"Безвредный самонаводящийся снаряд, наносящий ожог",,,,,,,,,,,,
graham_name_foamarmor,"Пенная броня",,,,,,,,,,,,
graham_desc_foamarmor,"Дает вам временную пенную броню, которая защищает от огня и осадка",,,,,,,,,,,,
graham_name_dissolution,"Растворение",,,,,,,,,,,,
graham_desc_dissolution,"Снаряд ослабляет врагов и наносит им меньший урон на некоторое время",,,,,,,,,,,,
graham_name_bramball,"Брамбол",,,,,,,,,,,,
graham_desc_bramball,"Колючий снаряд, который сшибает врагов на месте",,,,,,,,,,,,
graham_name_bramball_trigger,"Брамбол с активацией",,,,,,,,,,,,
graham_desc_bramball_trigger,"Колючий снаряд, который накладывает другое заклинание при столкновении",,,,,,,,,,,,
graham_name_golden,"Золотое мерцание",,,,,,,,,,,,
graham_desc_golden,"Придает снаряду яркий золотой след",,,,,,,,,,,,
graham_name_toggler_alt,"Альтернативный выстрел",,,,,,,,,,,,
graham_desc_toggler_alt,"При щелчке правой кнопкой мыши переключает все заклинания, требующие переключения, между красным и синим состоянием",,,,,,,,,,,,
graham_name_toggler2_alt,"Альтернативный выстрел",,,,,,,,,,,,
graham_desc_toggler2_alt,"При щелчке правой кнопкой мыши переключает любые переключаемые заклинания между зеленым и желтым состояниями",,,,,,,,,,,,
graham_name_toggler3_alt,"Отключение альтернативного режима выстрела",,,,,,,,,,,,
graham_desc_toggler3_alt,"При щелчке правой кнопкой мыши отключает все заклинания, требующие переключения, пока не будет применен другой переключатель",,,,,,,,,,,,
graham_name_echo_bubble,"Эхо-пузырь",,,,,,,,,,,,
graham_desc_echo_bubble,"Сияющий пузырь, который повторяет движение своего создателя",,,,,,,,,,,,
graham_name_passives,"Активные пассивки",,,,,,,,,,,,
graham_desc_passives,"Эта палочка регенерирует ману на 10% быстрее за каждое пассивное заклинание на этой палочке",,,,,,,,,,,,
graham_name_diversify,"Диверсификация",,,,,,,,,,,,
graham_desc_diversify,"Уменьшает время перезарядки на 0,50, если у вас есть 4 или более различных типов заклинаний на этой палочке",,,,,,,,,,,,
graham_name_divebomb,"Пикирующая бомба",,,,,,,,,,,,
graham_desc_divebomb,"Снаряд будет быстро падать, если под ним есть враги",,,,,,,,,,,,
graham_name_mixup,"Смешивание",,,,,,,,,,,,
graham_desc_mixup,"Уменьшает время перезарядки, если в палочке больше снарядов, чем модификаторов; в противном случае увеличивает шанс крита",,,,,,,,,,,,
graham_name_sliceshield,"Сегментированный щит",,,,,,,,,,,,
graham_desc_sliceshield,"Энергетический щит, состоящий из восьми различных сегментов",,,,,,,,,,,,
graham_name_intensify,"Усилить",,,,,,,,,,,,
graham_desc_intensify,"Снаряд будет создавать в два раза больше материала от следов и других эффектов",,,,,,,,,,,,
graham_name_invisible,"Невидимка",,,,,,,,,,,,
graham_desc_invisible,"Полностью невидимый снаряд",,,,,,,,,,,,
graham_name_vibrantbulb,"Яркая лампочка",,,,,,,,,,,,
graham_desc_vibrantbulb,"Увеличивает скорость передвижения, если мана этой палочки на максимуме",,,,,,,,,,,,
graham_name_dimbulb,"Тусклая лампочка",,,,,,,,,,,,
graham_desc_dimbulb,"Увеличивает скорость передвижения, если мана этой палочки не максимальна",,,,,,,,,,,,
graham_name_orb_blue,"Зловещая сфера",,,,,,,,,,,,
graham_desc_orb_blue,"Неподвижная голубая сфера, которая увеличивается со временем",,,,,,,,,,,,
graham_name_orb_blue_timer,"Зловещая сфера с таймером",,,,,,,,,,,,
graham_desc_orb_blue_timer,"Неподвижная голубая сфера, которая через некоторое время накладывает другое заклинание",,,,,,,,,,,,
graham_name_toxic_potion,"Токсичная колба",,,,,,,,,,,,
graham_desc_toxic_potion,"Летающая колба, которая расходует дополнительный урон для роста своего газового облака",,,,,,,,,,,,
graham_name_panicbomb,"Бомба паники",,,,,,,,,,,,
graham_desc_panicbomb,"Тяжелая бомба, которая детонирует только после того, как вы покинете радиус ее взрыва",,,,,,,,,,,,
graham_name_toxic_crit,"Критический урон от токсичных веществ",,,,,,,,,,,,
graham_desc_toxic_crit,"Заставляет снаряд всегда наносить критический удар по врагам, испачканным токсичным осадком",,,,,,,,,,,,
graham_name_cloud_hail,"Град облаков",,,,,,,,,,,,
graham_desc_cloud_hail,"Создает прохладное облако, которое бросает ледяные снаряды",,,,,,,,,,,,
graham_name_shockdart,"Шоковый дротик",,,,,,,,,,,,
graham_desc_shockdart,"Электрический дротик, который направляется к врагам по прямой",,,,,,,,,,,,
graham_name_shielddrone,"Призыв защитного дрона",,,,,,,,,,,,
graham_desc_shielddrone,"Неуклюжий дрон, который следует за вами и блокирует снаряды",,,,,,,,,,,,
graham_name_attackdrone,"Призыв атакующего дрона",,,,,,,,,,,,
graham_desc_attackdrone,"Неуклюжий дрон, который следует за вами и атакует врагов",,,,,,,,,,,,
graham_name_supportdrone,"Призыв дрона поддержки",,,,,,,,,,,,
graham_desc_supportdrone,"Неуклюжий дрон, который следует за вами и помогает союзникам",,,,,,,,,,,,
STATUE,,,,,,,,,,,,,
graham_prayerstatue_intro0,"(Нажмите для продолжения)",,,,,,,,,,,,
graham_prayerstatue_intro1,"Здравствуй, путник...",,,,,,,,,,,,
graham_prayerstatue_intro2,"Я - меньший бог. Давно забытый.",,,,,,,,,,,,
graham_prayerstatue_intro3,"Мое влияние на этот мир иссякает.",,,,,,,,,,,,
graham_prayerstatue_intro4,"Пожалуйста... покажите свою веру в меня.",,,,,,,,,,,,
graham_prayerstatue_intro5,"Если вы принесете мне подношение... я смогу восстановить часть своей связи с этим миром.",,,,,,,,,,,,
graham_prayerstatue_intro6,"И вы будете щедро вознаграждены.",,,,,,,,,,,,
graham_prayerstatue_intro7,"Начнем?",,,,,,,,,,,,
graham_offering_wand,"Принесите мне палочку.",,,,,,,,,,,,
graham_offering_potion_blood,"Принесите мне зелье крови.",,,,,,,,,,,,
graham_offering_potion_graham_mundanium,"Принесите мне зелье мунданиума.",,,,,,,,,,,,
ITEMS,,,,,,,,,,,,,
graham_lukkiegg,Щелкающее яйцо,,,,,,,,,,,,
graham_lukkiegg_desc,"Держа в руках это странное зеленое яйцо, у вас поползут мурашки по коже.",,,,,,,,,,,,
graham_unstainer_name,Saippuakivi,,,,,,,,,,,,не нуждается в переводе
graham_unstainer_desc,Этот скользкий камень заставляет вас чувствовать себя чище в его присутствии.,,,,,,,,,,,,
graham_eggbook_name,Тщетность,,,,,,,,,,,,
graham_eggbook_desc,"Маленький паучок уже некоторое время находится в ловушке внутри этого яйца... Я боюсь, что он слишком слаб, чтобы вылупиться.\nЯ пробовал разбить его руками, камнем и другими предметами...\nно боюсь, что маленький друг внутри слишком сильно пошатнется, если я это сделаю.\nЯ бы обратился за помощью к богам, но... ...но в последнее время они ко мне не благосклонны.\nДорогой читатель... если ты найдешь эту книгу, попроси наших богов о помощи.\nДаже если это всего лишь маленький паучок... мне больно видеть его застрявшим вот так. Разве ты не чувствуешь того же?\n- Робин, ученый",,,,,,,,,,,,
graham_crystal_ball_name,Хрустальный шар,,,,,,,,,,,,
graham_crystal_ball_desc,"Он светится неземным светом. Бросьте его во врага, чтобы нанести ему сильный урон!",,,,,,,,,,,,
graham_lovelydie_name,Прекрасная смерть,,,,,,,,,,,,
graham_lovelydie_desc,Его запах сахарной ваты согреет ваше сердце.,,,,,,,,,,,,
graham_lovely_die_good,Новый друг!,,,,,,,,,,,,
graham_lovely_die_bad,О нет!,,,,,,,,,,,,
graham_lovely_die_poof,Пока-пока!,,,,,,,,,,,,
graham_basedrone,Дрон,,,,,,,,,,,,
graham_drone_desc,"Он слабо гудит, готовый снова отправиться в полет.",,,,,,,,,,,,
graham_shielddrone,Защитный дрон,,,,,,,,,,,,
graham_attackdrone,Атакующий дрон,,,,,,,,,,,,
graham_supportdrone,Дрон поддержки,,,,,,,,,,,,
graham_runestone_phase,Рунный камень фазирования,,,,,,,,,,,,
WISDOM,,,,,,,,,,,,,
graham_wisdom_start,Мудрость извне:\n'$0',,,,,,,,,,,,
graham_wisdom_1,"У вас есть бонусы, которые зависят от удачи?\nСчастливый клевер может помочь вам и с ними...",,,,,,,,,,,,
graham_wisdom_2,"Жуткого полиморфина можно заморозить с помощью токсичного осадка.\nБудьте осторожны, не разморозьте его!",,,,,,,,,,,,
graham_wisdom_3,"Как призрак может опьянеть?\nНе думайте об этом слишком много.",,,,,,,,,,,,
graham_wisdom_4,"Помните тему трех.\nНормальный, Хаотичный, Нестабильный.\nНормальный, Гига, Омега.\nПрирода, Технология, Магия...\nМожете ли вы найти больше?",,,,,,,,,,,,
graham_wisdom_5,"Не слишком доверяйте сундукам с мини и кровавыми сокровищами.\nЧавк!",,,,,,,,,,,,
graham_wisdom_6,"Робин был дураком.",,,,,,,,,,,,
graham_wisdom_7,"Попробуйте нажать и перетащить предмет из инвентаря.\nЕсли вы ударите им врага, это всегда приведет к хитрому убийству.",,,,,,,,,,,,
graham_wisdom_8,"Баллоны с пропаном наносят больше урона, чем ядерные бомбы.\nМожет быть,'Взрывные трупы' все-таки стоит взять.",,,,,,,,,,,,
graham_wisdom_9,"Посмотри, что ты наделал.\nТы разбил Сердце Маны.\nНадеюсь, ты счастлив.",,,,,,,,,,,,
graham_wisdom_10,"Если вы ударите ногой в идеальный момент, вы сможете отразить урон от ударов ближнего боя.\nВы, вероятно, уже делали это случайно.",,,,,,,,,,,,
graham_wisdom_11,"На жизненную лотерею не может повлиять Счастливый клевер...\nНо на нее может повлиять Проклятие жадности.",,,,,,,,,,,,
graham_wisdom_12,"Вы можете использовать Пинок, чтобы украсть заклинания из палочек Священной Горы.\nХотя Боги могут и не оценить такое проявление...",,,,,,,,,,,,
graham_wisdom_13,"Не все является подсказкой.\nПо крайней мере, это не так.",,,,,,,,,,,,
graham_wisdom_14,"Попробуйте совместить Тепловую волну и Замораживающее поле. Вы можете притвориться, что катаетесь на коньках.",,,,,,,,,,,,
graham_wisdom_15,"Разблокируемые бонусы отмечены синей рамкой.\nВсего их 9.\nСколько вы уже разблокировали?",,,,,,,,,,,,
graham_wisdom_16,"За четыре тысячи лет до того,\nЗмей видел все это.",,,,,,,,,,,,
graham_wisdom_17,"В самых глубоких уголках Ада...\nНа самой высокой вершине Неба...\nВы можете найти кошек.",,,,,,,,,,,,
graham_wisdom_18,"Замыкание может блокировать любой тип урона, если вы находитесь достаточно близко, не только ближнего боя.\nВы получите немного урона от электричества в виде отдачи!",,,,,,,,,,,,
graham_wisdom_19,"Хаотичный полиморфин обладает некоторыми магическими свойствами...\nПопробуйте применить ее к плазме или большой пиле.\nИспользуйте ее на Перекате.",,,,,,,,,,,,
graham_wisdom_20,"Яйцо в небе,\nЯйцо в крови,\nЯйцо в лаве.",,,,,,,,,,,,
graham_wisdom_21,"При 18 накоплениях предсказателя судьбы вызов хрустального шара стоит всего 1 золотой!\nПри 3 340 накоплениях он становится совершенно бесплатным!\nПожалуйста, никогда не пытайтесь это сделать.",,,,,,,,,,,,
graham_wisdom_22,"Взрывной урон, наносимый хрустальным шаром, равен 25% от вашего максимального HP!",,,,,,,,,,,,
graham_wisdom_23,"Большинство заклинаний Круга не могут увеличить время действия.\nНе пытайтесь также увеличить время действия заклинаний Прикосновения.",,,,,,,,,,,,
graham_wisdom_24,"НАКОРМИТЬ ГОЛОД\nНАКОРМИТЬ ГОЛОД\nНАКОРМИТЬ ГОЛОД\nНАКОРМИТЬ ГОЛОД\nНАКОРМИТЬ ГОЛОД",,,,,,,,,,,,
graham_wisdom_25,"Если вы еще этого не сделали, попробуйте выучить некоторые глифы.\nНапример, глиф, напоминающий маленький квадрат или ромб - это E.\nПопробуйте, сможете ли вы заметить его в сообщениях.",,,,,,,,,,,,
graham_wisdom_26,"Кофе очень хорошо сочетается с Таинственным грибком.\nПопробуйте и Кровь червяка + песок, и Песок + Кровь грибка + Токсичный осадок, если хотите побаловать себя!",,,,,,,,,,,,
graham_wisdom_27,"Модификаторы не могут быть применены к лучу плазменных заклинаний.\nВы можете применить их к излучателю.",,,,,,,,,,,,
graham_wisdom_28,"Хотите поесть посытнее?\nСоедините вареное мясо с алмазом или медом, чтобы получить уникальный материал.\nИли просто ограбьте алхимика, метающего зелья.",,,,,,,,,,,,
graham_wisdom_29,"Он светится неземным светом. Бросьте его во врага, чтобы нанести ему сильный урон!",,,,,,,,,,,,
graham_wisdom_30,"11 ноября - особенный день...\nДва уникальных материала могут появиться в зельях в этот день!\nВ любом тираже Трансмутатиум имеет редкий шанс появиться в обычном зелье!",,,,,,,,,,,,
graham_wisdom_31,"Вязкая жидкость имеет крайне неприятную консистенцию, к которой неприятно прикасаться.\nНо зато у нее очень приятный вкус...",,,,,,,,,,,,
graham_wisdom_32,"У мунданиума много применений. Даже если он на вкус как овсянка...\nОн может превращать токсичный осадок и болото в большее количество самого себя.\nИли, Флуммоксиум может быть использован вместе с ним, чтобы сделать Хастиум.",,,,,,,,,,,,
graham_wisdom_33,"Иммунитет к рукопашному бою поможет против Голода...\nНо этого будет недостаточно.",,,,,,,,,,,,
graham_wisdom_34,"Очень редко IOU может дать вам еще один IOU!\nИли IOU может дать вам азартная игра, который может дать вам IOU, который может...",,,,,,,,,,,,
graham_wisdom_35,"Требования к убийству в 'Кровавом бонусе' можно снизить, собрав определенные перки.\nЗлобный призрак, вампиризм, больше крови или больше ненависти.\n... Но стоит ли оно того?",,,,,,,,,,,,
graham_wisdom_36,"Наполните глаз черепа водой.\nНаполните пещеру острова кровью.",,,,,,,,,,,,
graham_wisdom_37,"Плазменные лучи с самонаведением могут убить почти все.\nНо это портит удовольствие, не так ли?",,,,,,,,,,,,
graham_wisdom_38,"По всему миру можно найти 6 новых уникальных жезлов.\nВы нашли их все?\nПожертвуйте их богам, чтобы получить несколько заклинаний!",,,,,,,,,,,,
graham_wisdom_39,"Некоторые хлебные крошки являются снарядами.\nНекоторые хлебные крошки не являются снарядами.",,,,,,,,,,,,
graham_wisdom_40,"Жадность в конце концов погубит вас.",,,,,,,,,,,,
graham_deathquest_1,"Три забега заканчиваются, чтобы проложить путь;\nСделайте ваш мир полностью серым.\nХрустальный шары расскажут вам, как;\nПросветление начинается сейчас.",,,,,,,,,,,,
graham_deathquest_2,"Осторожно, не разорви цепь;\nИ помни, как ты будешь убит;\nТри шага, три глаза, все увидят;\nСмерть докажет мне себя.",,,,,,,,,,,,
graham_deathquest_3,"Сначала призрак, привязанный к кристаллу;\nПусть он станет его хозяином.\nНайдите его на седьмом этаже;\nУмрите от него. Откройте дверь.",,,,,,,,,,,,
graham_deathquest_4,"Далее - довольно необычная смерть;\nТоксичный осадок должен остановить ваше дыхание;\nЗапятнать себя и позволить ей сгореть;\nУмереть от нее. Тогда ты научишься.",,,,,,,,,,,,
graham_deathquest_5,"В-третьих, финальный босс улучшен;\nФрукты безобидны только на первый взгляд;\nПринесите в логово Трехглазого тыкву;\nУмрите от нее. Получите свою награду.",,,,,,,,,,,,
graham_deathquest_6,"Прояви себя в этом смертельном квесте;\nУспеешь - будешь благословлен;\nНе перезапускай, но откладывай;\nТерпение прокладывает свой путь.",,,,,,,,,,,,
graham_deathcomplete_1,"Ты хорошо поработал, Познавший Бытие.",,,,,,,,,,,,
graham_deathcomplete_2,"Попасть сюда было нелегко. Тебе это хорошо известно.",,,,,,,,,,,,
graham_deathcomplete_3,"Этот мир - все для тебя; ты волен делать все, что захочешь.",,,,,,,,,,,,
graham_deathcomplete_4,"И все же ты продвигаешься вперед. Как и всегда.",,,,,,,,,,,,
graham_deathcomplete_5,"Целый мир для себя. И вы не удовлетворены?",,,,,,,,,,,,
graham_deathcomplete_6,"Нет, конечно, нет. Я этого и ожидал.",,,,,,,,,,,,
graham_deathcomplete_7,"К счастью, у меня приготовлена другая награда.",,,,,,,,,,,,
graham_deathcomplete_8,"Тогда требуй свою настоящую награду.",,,,,,,,,,,,
STREAMING_EVENTS,,,,,,,,,,,,,
graham_streaming_name_banish,Изгнать врага,,,,,,,,,,,,
graham_streaming_desc_banish,Случайный ближайший враг удаляется из забега полностью,,,,,,,,,,,,
graham_streaming_name_minichest,Вызвать мини-сундук,,,,,,,,,,,,
graham_streaming_desc_minichest,Появляется мини-сундук с сокровищами!,,,,,,,,,,,,
graham_streaming_name_bloodychest,Вызвать кровавый сундук,,,,,,,,,,,,
graham_streaming_desc_bloodychest,Появляется кровавый сундук с сокровищами!,,,,,,,,,,,,
graham_streaming_name_lostchest,Вызвать потерянный сундук,,,,,,,,,,,,
graham_streaming_desc_lostchest,Появляется потерянный сундук с сокровищами!,,,,,,,,,,,,
graham_streaming_name_drones,Дроны!,,,,,,,,,,,,
graham_streaming_desc_drones,Три дружественных дрона призваны вам на помощь!,,,,,,,,,,,,
graham_streaming_name_hail,Град,,,,,,,,,,,,
graham_streaming_desc_hail,Счастливых праздников!,,,,,,,,,,,,
graham_streaming_name_midasmeat,Мега-мясо Мидаса,,,,,,,,,,,,
graham_streaming_desc_midasmeat,Большинство близлежащего мяса превращается в золото,,,,,,,,,,,,
graham_streaming_name_mundane,Мунданность,,,,,,,,,,,,
graham_streaming_desc_mundane,Близлежащие жидкости превращаются в мунданиум,,,,,,,,,,,,
graham_streaming_name_corrupt,Трансмутация Грэма,,,,,,,,,,,,
graham_streaming_desc_corrupt,Некоторые близлежащие материалы превращаются в материалы вещей Грэма,,,,,,,,,,,,
graham_streaming_name_chaos,Телепорты хаоса,,,,,,,,,,,,
graham_streaming_desc_chaos,Все поблизости получают пятна от Хаоса Телепортации!,,,,,,,,,,,,
graham_streaming_name_brambles,Брамблс,,,,,,,,,,,,
graham_streaming_desc_brambles,Колючие стены из колючих колючек окружают вас! (Осторожно...),,,,,,,,,,,,
graham_streaming_name_fuzz,Вторжение Hankaussähkö,,,,,,,,,,,,
graham_streaming_desc_fuzz,Они приближаются извне,,,,,,,,,,,,
graham_streaming_name_hazmat,Вторжение Suojapukuhiisi,,,,,,,,,,,,
graham_streaming_desc_hazmat,Они приближаются извне,,,,,,,,,,,,
graham_streaming_name_tanks,Миниатюрные танки,,,,,,,,,,,,
graham_streaming_desc_tanks,"Миниатюрные танки появляются, чтобы помочь вам!",,,,,,,,,,,,
graham_streaming_name_balls,Дезориентация,,,,,,,,,,,,
graham_streaming_desc_balls,Близко расположенные снаряды превращаются в упругие мячики,,,,,,,,,,,,
graham_streaming_name_manaheart,Сердце маны,,,,,,,,,,,,
graham_streaming_desc_manaheart,Сердце маны,,,,,,,,,,,,
graham_streaming_name_passivealwayscast,Пассивное всегда кастуется,,,,,,,,,,,,
graham_streaming_desc_passivealwayscast,Случайное пассивное заклинание добавляется в вашу палочку как всегда кастуемое,,,,,,,,,,,,
graham_streaming_name_tipsy, Типичные призраки,,,,,,,,,,,,
graham_streaming_desc_tipsy,Вы получаете несколько подвыпивших призраков!,,,,,,,,,,,,
graham_streaming_name_confuse,Путаница,,,,,,,,,,,,
